,Domain,Realm,Kingdom,Phylum,Class,Order,Family
vOTU_10874,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_10963,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_11470,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_11803,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_12114,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_12219,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_12276,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_13103,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_13205,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_13262,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_13433,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_13481,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_13768,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_13945,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_14134,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_14248,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_14726,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_14914,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_15106,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_15403,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_15924,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_16177,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_16239,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_16337,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_16383,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_16436,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_16952,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_17007,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_17656,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_17679,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_18017,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_18063,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_18162,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_18291,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_18405,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_18413,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_18518,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_18525,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_18529,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_18634,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_18733,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_18824,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_18839,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_18870,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_18909,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19026,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19070,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19072,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19084,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19115,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19125,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19133,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19137,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19236,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19281,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19286,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19356,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19406,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19417,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19434,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19465,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19491,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19498,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19539,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19567,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19761,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19786,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19859,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19901,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19917,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19932,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19954,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19959,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19962,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19972,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19976,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_19983,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_20000,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_20182,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_20205,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_20237,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_20289,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_20291,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_20326,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2039,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_20521,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_20781,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_21382,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_21494,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_21499,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_21575,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_21605,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_21906,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_22389,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_22492,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_22882,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_23185,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_23468,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_24021,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_24248,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_25666,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_25932,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_26700,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2889,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_29154,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_29645,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_31540,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_5904,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_6097,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_6863,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_9584,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_9968,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_2967,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_362,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1133,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1734,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_110,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_54,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_1449,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified_Caudoviricetes,Unclassified_Caudoviricetes
vOTU_950,Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses,Unclassified_Viruses
vOTU_10011,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10012,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10023,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10025,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10040,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10050,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10102,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10132,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10178,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10207,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10217,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10261,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10304,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10340,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10369,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10407,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10416,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10445,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10502,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10511,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10544,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10549,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10573,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10680,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10723,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10748,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10766,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10795,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10804,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10812,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10854,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10865,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10939,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_10946,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_11010,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
vOTU_11014,Viruses,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae
